Id,SalePrice
1597,194611.83028991128
1598,226894.60331200346
1599,176854.91933635628
1600,166993.4224026573
1601,67284.82933335529
1602,113716.58408257701
1603,79137.0090619418
1604,263069.69967030303
1605,240321.05273292263
1606,167138.92575355494
1607,179865.14837019364
1608,229678.6115416236
1609,180337.86686812926
1610,150184.83173044623
1611,139468.45685543495
1612,166482.79459612328
1613,164843.81046217782
1614,127568.64085803925
1615,93795.7419830932
1616,80457.91053312155
1617,95902.25878369779
1618,135550.6736831919
1619,148323.91304326066
1620,155248.09365964177
1621,127859.1721732075
1622,153512.5204208477
1623,251281.407200257
1624,198592.28117731947
1625,117320.11945946653
1626,170373.3145206887
1627,187987.56768315425
1628,275800.4025041541
1629,183375.23428706807
1630,324931.3122528612
1631,226737.38269049866
1632,231545.43158771485
1633,187705.0318149868
1634,188541.07272035503
1635,175511.78615055716
1636,155389.86368461436
1637,196206.34760949618
1638,176950.97428064473
1639,184552.67814720765
1640,248510.4685576891
1641,177591.86071514207
1642,249211.4540249478
1643,219449.0860342316
1644,244714.72895009254
1645,207637.92823156796
1646,164501.93323770567
1647,160629.36892980803
1648,129178.3405617057
1649,147295.8654284514
1650,117466.71217238867
1651,121174.75182131502
1652,103886.8856925514
1653,107854.35784119058
1654,150599.51079299624
1655,138379.1554864282
1656,140435.1605496312
1657,152564.0955989172
1658,153787.62004769366
1659,127044.83763327495
1660,157977.98459123712
1661,407380.1192142794
1662,397811.7245040046
1663,357823.7313711409
1664,471702.5427985393
1665,305221.3398389354
1666,318152.737129543
1667,357360.92476486036
1668,351688.4767896324
1669,312453.96256010636
1670,342773.35508545267
1671,262682.18777620344
1672,417403.5587662578
1673,298680.1827455824
1674,245374.35222412128
1675,194770.90943625374
1676,192789.47034884145
1677,213010.64420515564
1678,433312.1277681161
1679,384785.5448926977
1680,313709.43216532207
1681,244924.38809475434
1682,320646.05930571666
1683,194294.565235513
1684,179990.51383542395
1685,175205.82889380585
1686,177609.72444952416
1687,175558.5704332784
1688,187335.0280587737
1689,194595.2791737137
1690,202108.00302666868
1691,195152.93242732013
1692,263787.98797320446
1693,175164.20940351885
1694,187261.8079663641
1695,175666.17072255161
1696,269338.0567771571
1697,180717.05729630453
1698,338727.6310266927
1699,336766.3617612334
1700,262400.1527245266
1701,271374.2971593906
1702,230912.78981231476
1703,239009.72932470177
1704,268137.0929106469
1705,250111.48483282115
1706,349985.5902646924
1707,206534.68287421955
1708,203493.71626556994
1709,261277.7463649546
1710,227654.5376563276
1711,283967.3800931266
1712,257879.27181867097
1713,270556.53031438636
1714,219703.99236862877
1715,213752.0249981778
1716,183130.48109186508
1717,189223.42098054264
1718,136799.81647842194
1719,207438.04574153654
1720,234872.01700413134
1721,161727.13392542483
1722,123050.19220920255
1723,153147.10718812214
1724,204665.95716755642
1725,250624.92644368787
1726,187015.02161898045
1727,152431.6072649107
1728,182602.47944639373
1729,171939.16205530008
1730,152550.51578779073
1731,122309.03564693137
1732,129775.460947263
1733,109917.5015660523
1734,118530.30736244185
1735,131610.99211062447
1736,109185.42046060879
1737,291209.4039262401
1738,253556.79172312704
1739,248653.30502770183
1740,204426.55355493032
1741,185430.41662628177
1742,169769.47755659375
1743,183983.51803275684
1744,321560.16498056136
1745,206358.49517363752
1746,193045.4848599548
1747,209302.6021223268
1748,222471.7933881605
1749,137880.35997795648
1750,115186.76088136359
1751,255177.24168532097
1752,121421.1703571308
1753,144284.67429770995
1754,195578.77479565697
1755,155346.5415397204
1756,132665.98353088324
1757,124760.28564041454
1758,148953.02066065266
1759,156456.7549614623
1760,164746.43105570707
1761,132863.8775803898
1762,186146.2898527511
1763,186394.51347001884
1764,118025.4026251637
1765,152681.73835428065
1766,200884.84498879273
1767,207038.32889328932
1768,140982.69503912184
1769,174546.1680795355
1770,161527.28410168856
1771,113205.71095207869
1772,127059.30059149963
1773,129882.31029055045
1774,137774.53739693816
1775,151284.9517180511
1776,135490.31831698917
1777,112184.94152778084
1778,140253.41205350496
1779,128930.5366642758
1780,172865.8570959211
1781,122700.89455601327
1782,89896.2582808875
1783,145481.51638594968
1784,108012.56261385174
1785,116929.57924403451
1786,153028.62995256958
1787,165588.03777332377
1788,63982.12657614418
1789,100413.25822849515
1790,87142.04341511636
1791,198551.4388858733
1792,150151.26163764982
1793,124998.73604850567
1794,158485.37185512163
1795,133682.3323963386
1796,140496.1714312169
1797,114938.8332088092
1798,119307.5713042079
1799,110343.46780951077
1800,127092.97263784074
1801,124339.1639363993
1802,137469.8443830759
1803,148158.40169736647
1804,135434.0152311167
1805,138533.2938761152
1806,124230.69609974515
1807,134553.86821102508
1808,117521.40792611394
1809,120691.7980437266
1810,136232.98319221032
1811,83304.85701487982
1812,94770.70338982662
1813,124483.56812965228
1814,101762.10251178368
1815,60802.42639267439
1816,99493.6205468586
1817,101741.77553900378
1818,132516.39823072622
1819,125766.47301083711
1820,61363.2476705793
1821,115309.64587033528
1822,158856.14246829264
1823,52045.418201253626
1824,122440.55481850085
1825,142266.10898524977
1826,109536.12281500123
1827,102294.82140183271
1828,128549.54847029583
1829,130760.3687471326
1830,137864.9972551273
1831,133831.36570336838
1832,74333.47217449552
1833,140659.99470455648
1834,119461.16207991188
1835,105723.63205125098
1836,116694.18809780257
1837,80657.84790521256
1838,122404.9858828143
1839,117186.98744150776
1840,137758.00754743812
1841,125421.44699350606
1842,98566.71136326424
1843,125280.75635395541
1844,153305.32308653992
1845,144871.38711884638
1846,156524.49269153815
1847,170681.879757624
1848,58223.77525952627
1849,108876.05833420408
1850,119469.2375854717
1851,140296.17341222617
1852,133744.55165259476
1853,122228.9000150151
1854,156716.97200097924
1855,150042.75385280917
1856,234676.3572437819
1857,128177.9532298851
1858,132653.5461019651
1859,118394.9336152016
1860,145865.4343950738
1861,116898.30659874598
1862,365917.11461321963
1863,340871.4305690482
1864,340893.34952923935
1865,331832.7986533247
1866,322333.74469957367
1867,224889.25695477633
1868,268351.2971647023
1869,206597.45581243644
1870,222413.11947835734
1871,265898.9165266345
1872,174989.88755671078
1873,239041.2907681203
1874,154372.68893405833
1875,190821.7661331161
1876,202233.63656728956
1877,202506.9893486424
1878,203984.89246413377
1879,126111.85766860483
1880,129485.67302051226
1881,240332.8831553694
1882,235611.83861484643
1883,180923.50620555595
1884,199615.1065298748
1885,215493.01158782165
1886,271591.64738898264
1887,212694.34820245605
1888,261932.2616033777
1889,170617.03254656264
1890,113241.3111345226
1891,128993.21170274442
1892,96601.24986227775
1893,124678.58385912963
1894,121662.47492130595
1895,127528.24111712586
1896,126870.74882692493
1897,113860.95286295692
1898,109254.10942011408
1899,168947.84832954832
1900,155788.84999493664
1901,181110.1022201526
1902,150159.1382109615
1903,243908.99814359183
1904,138203.11601879602
1905,197969.18114283137
1906,139009.64323100285
1907,184756.09146853886
1908,116437.54333758901
1909,146140.25351320027
1910,126493.46462126101
1911,222474.5056175186
1912,316572.03532580676
1913,134464.23684178965
1914,67247.89908171238
1915,293631.8801635166
1916,58764.19659607818
1917,226530.48793799948
1918,143896.4510520615
1919,163562.60347480664
1920,148020.9309467254
1921,345569.35140978865
1922,302124.2712057725
1923,238464.7050827146
1924,232669.8912788538
1925,197816.83422401338
1926,343045.27218960546
1927,127999.72866488362
1928,157348.73108692357
1929,117012.09304434898
1930,134009.17434637225
1931,134731.00617683216
1932,132444.28064922744
1933,198825.0048459217
1934,176570.21532897511
1935,171098.0950312296
1936,187867.34569887852
1937,184433.2315507884
1938,164789.64140383634
1939,243984.85639710323
1940,193577.67954384378
1941,163264.02456671617
1942,176935.21919237782
1943,229239.52547810526
1944,391049.9497309214
1945,385697.7957369796
1946,119805.56083110238
1947,256943.1295744865
1948,162367.00456615142
1949,244455.29078892912
1950,187916.92135294282
1951,229377.2339976836
1952,204718.178382504
1953,165440.00964704488
1954,177675.12874279983
1955,131213.46842275118
1956,344437.682660566
1957,141627.1660921056
1958,294948.06977176224
1959,143980.75408979415
1960,112098.6553408561
1961,131987.38045380593
1962,98849.05656131591
1963,106214.85949440527
1964,106132.92177721566
1965,148954.60871054657
1966,137002.53469914413
1967,293530.906991642
1968,410361.9694999242
1969,361030.7909645956
1970,399656.8080672665
1971,484564.12626586144
1972,364965.3310468513
1973,291651.3788610835
1974,347674.0779535205
1975,499758.41379428573
1976,278182.80181576376
1977,344892.6596628593
1978,353139.79256147146
1979,316053.5032224759
1980,190889.97511681457
1981,316894.4284721933
1982,225701.66951449803
1983,217206.29634446028
1984,172719.43270928555
1985,225720.59535728884
1986,204593.42468278427
1987,189256.79808800752
1988,174712.8234995191
1989,189522.98268654716
1990,207080.59536950407
1991,230172.68822872726
1992,211304.44597910665
1993,171932.82321281818
1994,222901.9153877874
1995,180483.66137673354
1996,250028.49252737686
1997,310990.8799716368
1998,277952.9818167305
1999,297364.4102672577
2000,328162.1691276614
2001,296177.3891293916
2002,238084.31476314762
2003,249108.5085893597
2004,291238.62516963045
2005,222138.53515636604
2006,228191.39831786547
2007,249234.77522015842
2008,214569.34088149326
2009,205233.71220665445
2010,194043.46910660007
2011,142610.6143685485
2012,179092.83075317775
2013,180535.16684555847
2014,186915.70343879418
2015,209280.01249523135
2016,196010.8202407304
2017,197843.3020391103
2018,124464.47388513622
2019,133932.6162185555
2020,97743.27833840322
2021,102469.99251823068
2022,182899.6412598061
2023,138509.74534711085
2024,291418.01030683384
2025,371414.51761182596
2026,186339.25093790074
2027,170499.5501425688
2028,152234.4731073841
2029,167853.672312196
2030,259304.15854965243
2031,233220.5121203162
2032,254882.37518778507
2033,249792.63931770038
2034,184369.19247451818
2035,227038.1272500343
2036,204006.73601310427
2037,220201.30284564753
2038,345977.12342183513
2039,226021.4216395661
2040,295482.80316020886
2041,277458.5519329718
2042,209423.5461911468
2043,178203.55305662006
2044,165842.7554408206
2045,208876.8338102333
2046,154676.24118803572
2047,133022.58471880795
2048,149835.55337154496
2049,143310.86606903005
2050,167955.66333820444
2051,105232.27360777113
2052,126292.09170312274
2053,151790.0410094386
2054,98918.71263110865
2055,145464.80686468148
2056,153130.05742903388
2057,111800.83745641798
2058,203950.85126242886
2059,131517.10151317826
2060,172473.23279170063
2061,163211.62375039826
2062,126470.49076986992
2063,125141.38942051354
2064,134880.70544537177
2065,113724.29950707247
2066,163263.3623298461
2067,117485.05156625865
2068,142971.77268775448
2069,83171.71604724691
2070,116203.936753687
2071,102436.61440117571
2072,136599.91034479885
2073,125214.70090764186
2074,181956.38960508714
2075,145515.95076092635
2076,118655.807876503
2077,153509.2856418679
2078,122220.38288091907
2079,131180.41214264324
2080,114365.23256172477
2081,126883.18365654687
2082,112328.16500574586
2083,145589.5732443334
2084,114566.39266844394
2085,112887.83577830544
2086,110523.22049083594
2087,119145.6141524521
2088,91398.24344230224
2089,89968.79896954537
2090,123504.29703114701
2091,103277.65997897128
2092,117418.23094241532
2093,102885.11348090798
2094,107039.62077622596
2095,152439.61448291753
2096,91668.99090368254
2097,99115.4208499402
2098,146225.25923938685
2099,62282.14426136258
2100,66564.36479386399
2101,105954.14761598838
2102,125823.34389290505
2103,109535.17887394769
2104,139663.29653557157
2105,125752.93241333807
2106,61113.88578392706
2107,178731.4520239825
2108,113909.32822414055
2109,107061.74178239111
2110,110078.02729232541
2111,127110.96022377665
2112,133492.40748702106
2113,118499.72118923898
2114,116027.99963225093
2115,162135.94149006068
2116,118459.21081620199
2117,144101.0031512022
2118,128387.18281495252
2119,114592.47126310148
2120,119033.41638886092
2121,95839.2267182479
2122,120750.20421875665
2123,93996.59005212878
2124,160055.41365219452
2125,117736.3864484266
2126,150614.54608415585
2127,174007.45003477365
2128,120987.46943516197
2129,85963.78726913297
2130,123218.56517666396
2131,136920.80560909808
2132,102173.58318979561
2133,121423.54304644933
2134,116847.68963470309
2135,97766.8684899964
2136,72202.51050480193
2137,102355.6487768905
2138,123057.30429729223
2139,149913.80398230065
2140,139808.67538348358
2141,166380.9336405029
2142,127271.12824998306
2143,150142.58148580842
2144,113183.22477017806
2145,140265.19499243607
2146,169772.20689835693
2147,135688.85834059434
2148,136627.74005831216
2149,149325.72305272438
2150,242429.80566507162
2151,126358.99391204012
2152,153370.667828765
2153,170880.44703094216
2154,98717.82557908207
2155,134335.80082241294
2156,245799.01113088196
2157,228312.2346192999
2158,253289.67223870195
2159,225375.0035415331
2160,183891.05763185595
2161,236193.83728364308
2162,370995.9390565534
2163,323577.8453354765
2164,261020.31348952078
2165,208344.32428805713
2166,162946.16166491146
2167,214752.9088482742
2168,186528.39772223993
2169,192359.04110139172
2170,206387.46933692932
2171,161642.0899943426
2172,129135.26908817442
2173,198654.51272606745
2174,217008.80005661407
2175,283474.79805543466
2176,304641.6459039358
2177,241915.3446398308
2178,206271.57321121832
2179,137284.83583863368
2180,194182.931425872
2181,192284.2594479507
2182,225762.84995029034
2183,193336.1955079274
2184,114561.05588147131
2185,122432.42572627217
2186,139878.58229496257
2187,160257.02844343055
2188,160834.7578277458
2189,298052.87761065917
2190,79147.3506306304
2191,72752.51455747863
2192,86228.716051856
2193,105699.41292796569
2194,103689.06198658478
2195,102451.65368538925
2196,99287.66916487625
2197,122956.48567403461
2198,165570.68869195494
2199,196701.61299545044
2200,139969.06980725162
2201,144435.14132372552
2202,220358.1865476146
2203,137563.79675283577
2204,178319.31785876336
2205,117137.5927695583
2206,143644.5847277071
2207,222640.73400116194
2208,265967.71022667596
2209,237171.8941633311
2210,129472.3808129243
2211,120312.07985969237
2212,123119.38231015363
2213,105155.20944605036
2214,127235.68808640853
2215,104160.69973023674
2216,137686.241192601
2217,56645.95414894015
2218,74829.59218616335
2219,76415.27409567701
2220,64663.09877823396
2221,295156.6334588005
2222,274197.80562712793
2223,280030.1003300142
2224,211781.69938599042
2225,124696.85867307874
2226,168791.7553383637
2227,197564.56796406038
2228,272131.0113151524
2229,246754.93496591673
2230,153695.61933980617
2231,211468.70289667987
2232,182755.70080855978
2233,169802.16009298293
2234,244848.7018958924
2235,214273.6942073292
2236,247910.64141192834
2237,291639.30991812435
2238,203090.04216862822
2239,98896.5093471249
2240,152457.0879221533
2241,150202.14645001353
2242,116023.02276493798
2243,127626.71440106866
2244,102814.99208819571
2245,101055.1363745418
2246,131926.1369818563
2247,119213.00972260197
2248,122762.56461332554
2249,121039.04409980823
2250,129854.56805676152
2251,96027.76206011118
2252,172394.05645418062
2253,162592.97896510563
2254,183444.73788131293
2255,179900.18779221518
2256,171878.82412343044
2257,213603.96688548932
2258,160037.3399169104
2259,176222.9721001257
2260,138028.30820005154
2261,206613.35224783915
2262,211928.84439641173
2263,383980.08692224603
2264,499504.8323302542
2265,148297.8453567988
2266,297225.51139208185
2267,332899.3328164932
2268,416956.0411374775
2269,153518.37123784953
2270,200175.87564902144
2271,207499.95190978007
2272,195362.15145927254
2273,160706.461643982
2274,180051.70507803315
2275,147826.80017652744
2276,194350.03828152595
2277,172296.76599098629
2278,146908.25163755627
2279,136662.19819462614
2280,104562.49331858425
2281,162958.95043449177
2282,176504.64075957815
2283,110836.48009673915
2284,115467.95897569112
2285,136842.89692029188
2286,124150.81018074571
2287,362905.3579686966
2288,274176.74417199387
2289,356117.1015374916
2290,431307.0081669885
2291,347549.87867704104
2292,434899.58524428
2293,450698.4504025436
2294,413055.89923280803
2295,477059.25411682
2296,260562.4098232631
2297,356353.8941497296
2298,356291.6636554073
2299,365106.08928189456
2300,329276.8386402637
2301,334282.37437225855
2302,254382.0488163611
2303,259770.56474956087
2304,249857.8309117947
2305,196165.5418075449
2306,189353.54844380642
2307,205228.7266614164
2308,236386.8116656483
2309,278461.26800869324
2310,225480.6274703914
2311,210184.76751428764
2312,167019.43519907416
2313,171153.6336970435
2314,170580.95592210343
2315,180776.47440097173
2316,195370.97178721457
2317,182654.97791406486
2318,175620.2157294391
2319,184408.8471989285
2320,186096.20447473996
2321,240933.68849655072
2322,190297.7879182949
2323,194741.33919744272
2324,195513.81335914208
2325,208297.8824147004
2326,183933.14130424015
2327,201734.3413097187
2328,218973.0911747792
2329,194533.4106672618
2330,184672.14469984313
2331,330102.82163589215
2332,416481.38799046027
2333,329901.1958635317
2334,255088.10615198145
2335,298063.92261276604
2336,294549.20667312987
2337,186625.3234233638
2338,246767.8828514289
2339,221197.3415207944
2340,352791.48266005237
2341,204093.82553794124
2342,237753.21124852975
2343,233638.12297512803
2344,214019.2273839842
2345,227839.63262410546
2346,222395.53201563813
2347,197635.6194231126
2348,247980.7872481946
2349,180944.46417016018
2350,308759.19749290805
2351,243489.91576889917
2352,245396.1698869937
2353,243604.53087962096
2354,142700.25537784322
2355,145673.17030572085
2356,150855.2008776145
2357,190685.89839805168
2358,202763.4706640947
2359,135853.685736608
2360,119941.09474940131
2361,149236.83809210634
2362,247017.49617932976
2363,146559.11368950125
2364,162724.13554935015
2365,219772.98323600335
2366,205730.57019718594
2367,230017.52561573824
2368,216527.2585862759
2369,212986.7658515883
2370,172038.55216922757
2371,161904.47475649588
2372,188308.3104882948
2373,287958.3836080113
2374,326025.13575196156
2375,242797.23106018585
2376,283945.16289571946
2377,311132.95254426426
2378,162146.23323269808
2379,196765.25877803747
2380,145877.9792682891
2381,168853.8603704663
2382,218050.92483093217
2383,197654.12935896535
2384,237416.21627928616
2385,166807.74981635704
2386,130423.38477433483
2387,130422.73757612891
2388,105712.36717710519
2389,115321.00693425363
2390,158699.04726395902
2391,150469.1876977993
2392,115560.63506088787
2393,180164.49865778218
2394,148016.12862518357
2395,216812.0441955629
2396,145576.12309763182
2397,211116.3740174335
2398,128191.3731990726
2399,67700.79496879702
2400,74288.61964854508
2401,129639.97504903638
2402,139645.94485283774
2403,149718.81430042692
2404,153637.93155701002
2405,159201.74718522845
2406,147638.25212271017
2407,123047.70713125404
2408,155224.21166280765
2409,117915.97654327462
2410,159410.4283002774
2411,112188.23619620372
2412,152278.90910672027
2413,130966.2312733341
2414,160059.02465322366
2415,133503.90979770283
2416,126337.95121229268
2417,143422.93304987994
2418,141522.78952904366
2419,125933.96596486331
2420,121144.82413109852
2421,134253.44449798946
2422,102634.73082126102
2423,108576.54509814123
2424,154353.4647133605
2425,183888.06212920748
2426,123429.58251164839
2427,119758.95920014965
2428,184628.66173906406
2429,115290.2514265063
2430,132099.1176724218
2431,109919.41170338706
2432,149802.90401921462
2433,149753.5466974855
2434,133550.9497850736
2435,140064.33124687822
2436,112989.76205780057
2437,104160.44176615236
2438,126304.73035243647
2439,100988.29293671505
2440,128947.08758187138
2441,89567.0596348865
2442,100685.25021714906
2443,131695.91508051835
2444,122708.98800374038
2445,90794.85530017402
2446,130612.82996173801
2447,171833.77275020976
2448,121667.5195186035
2449,119152.21925512872
2450,148475.94475157512
2451,112627.08159722596
2452,193775.39209149213
2453,95110.88416149291
2454,112298.76356448574
2455,115560.81182949942
2456,124743.84882610838
2457,143623.84533411477
2458,132945.85605344007
2459,109153.50526253741
2460,146777.7141009281
2461,134868.32462050638
2462,132627.9025359924
2463,128915.82583587276
2464,164152.4851918611
2465,134704.208310373
2466,121379.41709254851
2467,129317.3129375355
2468,91296.64806509487
2469,84779.48649200825
2470,187380.8450705399
2471,211509.09555353658
2472,146220.2360136392
2473,110373.45001797141
2474,67241.88304107478
2475,202745.15507830324
2476,119813.39198700461
2477,118039.15041282665
2478,147244.377493022
2479,99902.72027459778
2480,151767.967692985
2481,120557.24199166322
2482,122997.27444738049
2483,111096.92812634574
2484,120188.33971148336
2485,129956.03307209836
2486,141964.69396709738
2487,160742.30427871467
2488,173056.66663539273
2489,158826.88186656937
2490,146086.4292462186
2491,93290.45348268094
2492,213238.4237474358
2493,151169.34952134086
2494,136907.72796238147
2495,79921.1031987923
2496,239353.42820389196
2497,147078.84296371115
2498,118111.02337624884
2499,85099.95183894857
2500,122606.23209116505
2501,134993.85199619574
2502,134412.04790836998
2503,93120.67984038987
2504,178098.32833920518
2505,234792.24509012376
2506,247971.27533480118
2507,270666.30269516405
2508,247120.04294329215
2509,221736.9601917224
2510,225223.52021559444
2511,174782.23603788385
2512,205246.5762636874
2513,228468.42749781147
2514,257776.90341352287
2515,152274.57127075436
2516,179748.79913369374
2517,151276.98779839676
2518,161006.96022706546
2519,246517.56650584837
2520,226612.73605778467
2521,185350.4243833584
2522,223744.06791410648
2523,109369.20432398324
2524,137202.25603456076
2525,142612.51096383177
2526,141638.48741525217
2527,125160.27164726023
2528,135037.1191990878
2529,150059.4253256307
2530,136808.9045696545
2531,246530.7033406702
2532,224497.3471211212
2533,196892.82730836724
2534,231136.18166580345
2535,275637.7591316482
2536,221093.1168720755
2537,249264.33397143873
2538,184431.8616338873
2539,187800.41387639387
2540,181583.08495026687
2541,182544.54268305836
2542,160437.95184537242
2543,112316.05019988706
2544,114554.27152621918
2545,128889.9232253512
2546,125555.61157748275
2547,137745.2806729129
2548,160128.1380351499
2549,150585.80538898287
2550,768218.2860036711
2551,140687.15150892414
2552,133400.93682020286
2553,73795.3713750875
2554,88233.63106224698
2555,119207.3158408541
2556,101281.27234358319
2557,103067.21643886785
2558,150478.20986980147
2559,139333.4580750381
2560,166045.303316847
2561,161535.98081076483
2562,143595.09737783528
2563,148576.40546449047
2564,221505.125687797
2565,152623.95351349437
2566,150560.7637191018
2567,139200.32927865823
2568,202983.11572889664
2569,239253.11194288207
2570,120513.63888529428
2571,181864.862522186
2572,148369.37578501957
2573,209614.33442423676
2574,315196.0960127389
2575,133390.1970843458
2576,108589.77828157086
2577,139580.66392137317
2578,81811.37391740043
2579,60730.08745216855
2580,83755.19043165479
2581,101517.66664946791
2582,111084.5498298763
2583,261538.1070602233
2584,159885.9180594954
2585,186956.3857939807
2586,211808.90373511758
2587,193724.43010128566
2588,143866.35661810797
2589,151164.56668474252
2590,199860.85438896256
2591,223877.84652531226
2592,208887.78176013147
2593,225417.08655178617
2594,188242.44076504177
2595,208187.27109858108
2596,272464.10138279
2597,192857.57856142032
2598,293553.97665421653
2599,333261.4784179415
2600,132009.92677469386
2601,147392.5501958839
2602,85233.96269537826
2603,92757.11066955948
2604,92065.81984048584
2605,80844.44687120632
2606,141719.6509615645
2607,233983.5536119826
2608,189048.35102561032
2609,189372.044237407
2610,105744.39687279577
2611,104999.95062047122
2612,159153.2790480538
2613,132906.93809392385
2614,127360.3964559539
2615,155883.79112398325
2616,150338.44934016105
2617,174267.00193375302
2618,177088.96452379352
2619,191009.20006901256
2620,191204.38262015386
2621,170548.31732843595
2622,174027.3687046126
2623,236809.77363476044
2624,316415.49545779993
2625,276175.72549401456
2626,176431.1020151402
2627,169290.15530512223
2628,502720.60803160735
2629,540676.3917346632
2630,414645.9539109015
2631,481847.26904322125
2632,422996.4693410134
2633,297680.9545924486
2634,413449.23696699244
2635,155977.26612230326
2636,182083.86778037445
2637,181438.94399460845
2638,263445.380793576
2639,189627.73825720252
2640,144490.44803418728
2641,112168.79134754736
2642,175775.58302671576
2643,110518.57525717594
2644,118100.4562966516
2645,115935.55380590478
2646,100268.63471556977
2647,109718.90370521718
2648,142156.7169022901
2649,161123.0656185395
2650,133637.7848621651
2651,145342.38464454157
2652,407590.63224073406
2653,254223.18763262013
2654,262216.5905440658
2655,408720.41012371355
2656,333263.60289273254
2657,334494.5939740956
2658,305050.5540713306
2659,323405.52967516624
2660,377369.5404893821
2661,335931.11737374763
2662,351640.9707964422
2663,296257.7740935169
2664,279574.18198861193
2665,330306.2807565618
2666,277356.6127959621
2667,177121.55045975378
2668,182166.96190078257
2669,174389.5463797525
2670,269906.8074564333
2671,186971.01504669807
2672,201332.24531601058
2673,193403.90348395464
2674,191995.1374204965
2675,185501.63289073543
2676,193040.32144639202
2677,197979.86936008648
2678,244030.46908081527
2679,284034.75577452115
2680,290260.2760187125
2681,403735.00705185084
2682,338728.6876015816
2683,620205.1212435752
2684,326686.4574586709
2685,345762.4550603217
2686,238433.26747099322
2687,304142.3302179425
2688,212586.1729334148
2689,214898.558744843
2690,395691.3676525723
2691,190368.83908617037
2692,145064.785906257
2693,200368.1160900625
2694,136531.5775409206
2695,196326.20157075798
2696,186679.45731157658
2697,186668.89380701573
2698,198745.13796181424
2699,166974.2730494274
2700,155039.29005849067
2701,157528.22522569887
2702,119221.1162157268
2703,136060.0947303614
2704,138108.67369667088
2705,113432.14302211991
2706,112763.27235100033
2707,126712.36498570375
2708,128618.41610229171
2709,100795.50693680783
2710,126826.87739343525
2711,238118.2246095885
2712,406581.367320542
2713,176165.33100795347
2714,157026.78195637884
2715,162206.45962958044
2716,151822.42026332163
2717,192980.64936082825
2718,221168.9855662251
2719,152761.78417926742
2720,182385.9191195716
2721,131832.34027720816
2722,157448.48674704612
2723,138572.39219422615
2724,127035.67802735072
2725,130488.39633753255
2726,143507.20323910366
2727,166654.23013333156
2728,199673.40787289274
2729,152111.42474254125
2730,144356.92196854326
2731,141852.73370583603
2732,127845.6276265947
2733,157008.29840435443
2734,137592.51448851722
